EPFURZ,EPFTRZ,PSOFRZ,PSHNRZ,PIPCRZ,PCLCRZ,ITMCRZ,IT1IA0,CLRCRZ,ALCQRZ,RTVQRZ,ELSQRZ,BKTNRZ,WABCRZ,MSACRZ,SOACRZ,CCRCRZ,EUCWRZ,SLCCRZ,COMFRZ,LN1CRZ,LN2CRZ,RADURZ,RADTRZ,RUPURZ,RUPTRZ,LNGVRZ,SHENQ0,RUPUQ0,RUPTQ0
"20250110",140000,"0","PR00342955","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","  329  ",635.3,"",629.9,"07009410      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","114024","","","",""
"20250110",140000,"0","PR00342955","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",105.8,"",104.8,"06024990      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","113234","","B103500703  ",20251126,121713
"20250110",140000,"0","PR00342955","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",173.3,"",171.8,"06016780      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","113211","","B102800504  ",20251127,83048
"20250110",140000,"0","PR00342955","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",187.3,"",185.7,"06012850      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","113934","","B103901302  ",20251114,214824
"20250110",140000,"0","PR00342955","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",10.8,"",10.7,"06008860      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","114145","","PFCHB25     ",20251124,133516
"20250110",140000,"0","PR00342955","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",70,"",69.4,"06004650      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","114100","","B104502204  ",20250923,172309
"20250110",140000,"0","PR00342955","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",30.2,"",29.9,"05024500      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","113310","","VFTP002     ",20251118,132353
"20250110",140000,"0","PR00342955","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",45.8,"",45.4,"05018000      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","113115","","PFCHB22     ",20251127,32319
"20250110",140000,"0","PR00342945","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","R3674  ",99.2,"",96.4,"06004890      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","113254","","B105202603  ",20251127,1909
"20250110",140000,"0","PR00342945","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","R3674  ",98.5,"",95.8,"05028080      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","113353","","SHIP001     ",20251126,173841
"20250110",140000,"0","PR00342945","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","  329  ",26.1,"",25.3,"07009410      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","114024","","","",""
"20250110",140000,"0","PR00342945","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","  329  ",171.6,"",166.9,"06004350      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","114044","","B103301003  ",20250419,175544
"20250110",140000,"0","PR00342945","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",166.3,"",161.7,"07012560      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","113323","","B103201206  ",20251106,112112
"20250110",140000,"0","PR00342945","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",27.6,"",26.8,"05018000      ","              ","          ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250108","084424","20250108","113115","","PFCHB22     ",20251127,32319
"20250109",235959,"0","PR00351725","6893770","  580","3872575","05 CN PB16 TAPE DYED               ","  580  ",200,200,146.9,"07067090      ","06019110      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250108","113455","20250108","185647","","B104001804  ",20251125,61315
"20250109",235959,"0","PR00351725","6893770","  580","3603616","05 CI CHAIN PB16 DYED              ","  820  ",13.4,"",9.8,"06010390      ","              ","          ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250108","113455","20250108","185617","","SHIP003     ",20251125,70919
"20250109",235959,"0","PR00351725","6893770","  580","3603616","05 CI CHAIN PB16 DYED              ","  820  ",84.6,84.6,62.2,"06002340      ","07003040      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250108","113455","20250108","185713","","B102600506  ",20251124,122152
"20250109",235959,"0","PR00351715","6893770","  580","3872575","05 CN PB16 TAPE DYED               ","  580  ",78.4,78.4,57.1,"07067090      ","06019110      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250108","113455","20250108","185647","","B104001804  ",20251125,61315
"20250109",235959,"0","PR00351715","6893770","  580","3603616","05 CI CHAIN PB16 DYED              ","  820  ",38.4,38.4,28,"06002340      ","07003040      ","CUT       ","CFCH      ","  580","EU580","310         ","5","315","92  ","20250108","113455","20250108","185713","","B102600506  ",20251124,122152
"20250108",235959,"0","PR00266015","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  580  ",415.9,415.9,411.5,"07067090      ","06015270      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250106","183355","20250107","115904","","B102301003  ",20251123,192908
"20250108",235959,"0","PR00266015","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  580  ",91.3,"",90.3,"07017550      ","              ","          ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250106","183355","20250107","115840","","STD320      ",20251120,162147
"20250108",235959,"0","PR00266015","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  329  ",507.2,507.2,501.8,"07009410      ","07072160      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250106","183355","20250107","115953","","B103901210  ",20251126,52713
"20250108",235959,"0","PR00266015","8012969","VN159","3603616","05 CI CHAIN PB16 DYED              ","  329  ",350.1,"",346.4,"07046860      ","              ","          ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250106","183355","20250107","120437","","B106203507  ",20251111,94825
"20250108",235959,"0","PR00266015","8012969","VN159","3603616","05 CI CHAIN PB16 DYED              ","  329  ",147.4,147.4,145.8,"07001370      ","07064950      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250106","183355","20250107","115940","","PFCHA15     ",20251111,123004
"20250108",235959,"0","PR00266005","8013607","VN158","3872575","05 CN PB16 TAPE DYED               ","  580  ",498.6,"",493.2,"07017550      ","              ","          ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250106","183355","20250107","115840","","STD320      ",20251120,162147
"20250108",235959,"0","PR00266005","8013607","VN158","3872575","05 CN PB16 TAPE DYED               ","  329  ",129.7,129.7,128.2,"07009410      ","07072160      ","CUT       ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250106","183355","20250107","115953","","B103901210  ",20251126,52713
"20250108",235959,"0","PR00266005","8013607","VN158","3872575","05 CN PB16 TAPE DYED               ","  329  ",197.3,"",195.2,"06022160      ","              ","          ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250106","183355","20250107","120450","","B102801405  ",20251104,112243
"20250108",235959,"0","PR00266005","8013607","VN158","3872575","05 CN PB16 TAPE DYED               ","  329  ",171.6,"",169.7,"06021510      ","              ","          ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250106","183355","20250107","120239","","B102801705  ",20251119,85559
"20250108",235959,"0","PR00266005","8013607","VN158","3603616","05 CI CHAIN PB16 DYED              ","  329  ",318.7,"",315.2,"07047060      ","              ","          ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250106","183355","20250107","115924","","","",""
"20250108",235959,"0","PR00266005","8013607","VN158","3603616","05 CI CHAIN PB16 DYED              ","  329  ",8.5,"",8.4,"07046860      ","              ","          ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250106","183355","20250107","120437","","B106203507  ",20251111,94825
"20250108",235959,"0","PR00266005","8013607","VN158","3603616","05 CI CHAIN PB16 DYED              ","  329  ",83,"",82.1,"06013360      ","              ","          ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250106","183355","20250107","120030","","B103502701  ",20251127,85347
"20250108",235959,"0","PR00266005","8013607","VN158","3603616","05 CI CHAIN PB16 DYED              ","  329  ",37,37,36.6,"05024500      ","06009050      ","CUT       ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250106","183355","20250107","115814","","B102900504  ",20251117,131746
"20250108",235959,"0","PR00266005","8013607","VN158","3603616","05 CI CHAIN PB16 DYED              ","  329  ",41.9,"",41.4,"05007310      ","              ","          ","CFCH      ","VN158","     ","310         ","5","315","11  ","20250106","183355","20250107","115744","","B104502703  ",20251127,85659
"20250108",235959,"0","PR00263695","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  580  ",21.7,21.7,16.3,"07067090      ","05003690      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250106","162740","20250107","112616","","B103502203  ",20251014,165050
"20250108",235959,"0","PR00263695","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  329  ",21.7,21.7,16.3,"06004350      ","05022010      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250106","162740","20250107","112629","","PFCHD17     ",20251127,94112
"20250108",235959,"0","PR00263695","8012969","VN159","3603616","05 CI CHAIN PB16 DYED              ","  329  ",21.3,21.3,16,"05024500      ","06014650      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250106","162740","20250107","112549","","PFCHD09     ",20251127,111804
"20250108",235959,"0","PR00258095","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","R3674  ",18,18,12.7,"06004890      ","05013140      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250106","150822","20250107","112420","","B102801005  ",20251125,114159
"20250108",235959,"0","PR00258095","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","  329  ",11.2,11.2,7.8,"07042160      ","05026680      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250106","150822","20250107","112444","","B104702705  ",20251120,195903
"20250108",235959,"0","PR00258095","8012976","VN143","3872575","05 CN PB16 TAPE DYED               ","  329  ",6.8,6.8,4.8,"06021510      ","05028130      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250106","150822","20250107","112520","","SHIP001     ",20251126,212345
"20250108",235959,"0","PR00258095","8012976","VN143","3603616","05 CI CHAIN PB16 DYED              ","R3674  ",17.7,17.7,12.4,"07012560      ","05023290      ","CUT       ","CFCH      ","VN143","     ","310         ","5","315","11  ","20250106","150822","20250107","112503","","B104001501  ",20251118,151011
"20250107",140000,"0","PR00258105","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  580  ",27.3,27.3,22,"07017550      ","05009290      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250106","150822","20250107","010349","","VFTP002     ",20251125,150445
"20250107",140000,"0","PR00258105","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  329  ",27.3,27.3,22,"07042160      ","05020230      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250106","150822","20250107","012348","","B102200602  ",20251126,153349
"20250107",140000,"0","PR00258105","8012969","VN159","3603616","05 CI CHAIN PB16 DYED              ","  329  ",26.8,26.8,21.6,"07080930      ","05009350      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250106","150822","20250107","010406","","B102100504  ",20251123,214601
"20250104",235959,"0","PR00150625","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  580  ",12.6,12.6,7.3,"07017550      ","07006510      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250104","085842","20250104","123757","","B102303908  ",20250930,4304
"20250104",235959,"0","PR00150625","8012969","VN159","3872575","05 CN PB16 TAPE DYED               ","  329  ",12.6,12.6,7.3,"07042160      ","07048690      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250104","085842","20250104","123827","","B102503910  ",20250803,20735
"20250104",235959,"0","PR00150625","8012969","VN159","3603616","05 CI CHAIN PB16 DYED              ","  329  ",12.4,12.4,7.2,"07080930      ","06009760      ","CUT       ","CFCH      ","VN159","     ","310         ","5","315","11  ","20250104","085842","20250104","123813","","B102800302  ",20251121,234751
"20250104",235959,"0","PR00018925","6518734","030NA","6386544","03 CF PB12 TAPE DYED               ","030NA  ",65,65,54.7,"06012190      ","05014620      ","CUT       ","CFCH      ","030NA","     ","310         ","5","315","01  ","20250102","090314","20250103","080442","","B103102204  ",20251125,140928
