LINE,LINE_NAME,REMAKE,REMAKE_LINK,PR,ITEM,ITEM1,ITEM2,ITEM3,CLASS,LENG,UNIT,COLOR,QTY,START_D,START_T,EST_COM_D,EST_COM_T,ACT_COM_D,ACT_COM_T,DELAY_DAY,COM_STATUS,COMP_PCS,MC_DATE,MC_TIME,STATUS,PRINT_D,PRINT_T,RUPUQ0,RUPTQ0
"315-11","5CN COMBI CHAIN                    ","","","PR03003735","8652281","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05UR GREEN-F MCU-BLU288 ","                                   ","CH",""," ","V05UR",600,20250312,140001,20250314,140000,20250314,173557,"ONTIME","COMPLETED",608.4,20250313,65133,"01E",20250312,43415,20251117,214107
"315-11","5CN COMBI CHAIN                    ","","","PR03032335","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",600,20250313,1,20250314,235959,20250314,173529,"ONTIME","COMPLETED",608.3,20250313,113509,"01E",20250312,201126,20251025,2714
"315-11","5CN COMBI CHAIN                    ","","","PR03003765","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",47.9,20250312,140001,20250314,140000,20250314,173433,"ONTIME","COMPLETED",47.9,20250313,65606,"01E",20250312,43624,20251031,83904
"315-11","5CN COMBI CHAIN                    ","","","PR03003725","8653019","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05NR GREEN-F MCU-GRE354 ","                                   ","CH",""," ","V05NR",327.4,20250312,140001,20250314,140000,20250313,174752,"ONTIME","COMPLETED",321.3,20250312,143816,"01E",20250312,83239,20251124,221902
"315-11","5CN COMBI CHAIN                    ","","","PR03003765","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",47.9,20250312,140001,20250314,140000,20250314,173433,"ONTIME","COMPLETED",47.9,20250313,65606,"01E",20250312,43624,20251119,83830
"315-11","5CN COMBI CHAIN                    ","","","PR03032315","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",346,20250313,1,20250314,235959,20250314,132324,"ONTIME","COMPLETED",407.3,20250313,113519,"01E",20250312,200917,20251125,114354
"315-11","5CN COMBI CHAIN                    ","","","PR03032315","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",346,20250313,1,20250314,235959,20250314,132324,"ONTIME","COMPLETED",407.3,20250313,113519,"01E",20250312,200917,20251025,2714
"315-11","5CN COMBI CHAIN                    ","","","PR03003755","8652281","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05UR GREEN-F MCU-BLU288 ","                                   ","CH",""," ","V05UR",600,20250312,140001,20250314,140000,20250314,173501,"ONTIME","COMPLETED",599.1,20250312,225029,"01E",20250312,43450,20250912,211218
"315-92","SAMPLE 5CN COMBI CHAIN             ","","","PR03075185","8012973","05 CNF CHAIN PB16 DYED             ","COMB-B EL-115 GREEN-F MCULBLU075   ","MCURWHT403                         ","CH",""," ","VN148",4.1,20250313,140001,20250314,140000,20250314,132424,"ONTIME","COMPLETED",6.7,20250313,145622,"01E",20250313,92646,20251126,1806
"315-11","5CN COMBI CHAIN                    ","","","PR03032315","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",211.3,20250313,1,20250314,235959,20250314,132324,"ONTIME","COMPLETED",211.3,20250313,113519,"01E",20250312,200917,20251125,114354
"315-11","5CN COMBI CHAIN                    ","","","PR03032315","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",211.3,20250313,1,20250314,235959,20250314,132324,"ONTIME","COMPLETED",211.3,20250313,113519,"01E",20250312,200917,20251025,2714
"315-11","5CN COMBI CHAIN                    ","","","PR03032345","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",215.4,20250313,1,20250314,235959,20250314,173558,"ONTIME","COMPLETED",232.3,20250313,65627,"01E",20250312,171952,20251111,40207
"315-11","5CN COMBI CHAIN                    ","REMAKE","","PR03049615","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",61.1,20250313,1,20250314,140000,20250314,132323,"ONTIME","COMPLETED",64,20250313,65553,"01E",20250312,171300,20251127,83637
"315-11","5CN COMBI CHAIN                    ","","","PR03032335","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",600,20250313,1,20250314,235959,20250314,173529,"ONTIME","COMPLETED",608.3,20250313,113509,"01E",20250312,201126,20251117,214854
"315-11","5CN COMBI CHAIN                    ","","","PR03032315","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",346,20250313,1,20250314,235959,20250314,132324,"ONTIME","COMPLETED",407.3,20250313,113519,"01E",20250312,200917,20251106,130535
"315-92","SAMPLE 5CN COMBI CHAIN             ","","","PR03093185","8012973","05 CNF CHAIN PB16 DYED             ","COMB-B EL-115 GREEN-F MCULBLU075   ","MCURWHT403                         ","CH",""," ","VN148",15.5,20250314,1,20250314,235959,20250315,53930,"DELAY","COMPLETED",16.5,20250314,125215,"01E",20250313,152623,20251121,182415
"315-11","5CN COMBI CHAIN                    ","","","PR03003755","8652281","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05UR GREEN-F MCU-BLU288 ","                                   ","CH",""," ","V05UR",600,20250312,140001,20250314,140000,20250314,173501,"ONTIME","COMPLETED",599.1,20250312,225029,"01E",20250312,43450,20251117,214107
"315-11","5CN COMBI CHAIN                    ","","","PR03032315","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",211.3,20250313,1,20250314,235959,20250314,132324,"ONTIME","COMPLETED",211.3,20250313,113519,"01E",20250312,200917,20251023,135357
"315-01","3CF COMBI CHAIN                    ","","","PR03032285","6773348","03 CF CHAIN PB12 DYED              ","COMB-A EL-329 GREEN-F MCU-GRE770   ","                                   ","CH",""," ","  580",200,20250313,1,20250314,235959,20250314,133232,"ONTIME","COMPLETED",207.9,20250313,90103,"01E",20250312,222641,20251119,123805
"315-11","5CN COMBI CHAIN                    ","","","PR03003765","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",196.4,20250312,140001,20250314,140000,20250314,173433,"ONTIME","COMPLETED",204.8,20250313,65606,"01E",20250312,43624,20251031,83904
"315-11","5CN COMBI CHAIN                    ","","","PR03003725","8653019","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05NR GREEN-F MCU-GRE354 ","                                   ","CH",""," ","V05NR",327.4,20250312,140001,20250314,140000,20250313,174752,"ONTIME","COMPLETED",321.3,20250312,143816,"01E",20250312,83239,20251121,220040
"315-11","5CN COMBI CHAIN                    ","","","PR03003735","8652281","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05UR GREEN-F MCU-BLU288 ","                                   ","CH",""," ","V05UR",600,20250312,140001,20250314,140000,20250314,173557,"ONTIME","COMPLETED",608.4,20250313,65133,"01E",20250312,43415,20251127,84311
"315-11","5CN COMBI CHAIN                    ","","","PR03003725","8653019","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05NR GREEN-F MCU-GRE354 ","                                   ","CH",""," ","V05NR",327.4,20250312,140001,20250314,140000,20250313,174752,"ONTIME","COMPLETED",321.3,20250312,143816,"01E",20250312,83239,20251127,115654
"315-11","5CN COMBI CHAIN                    ","","","PR03032315","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",211.3,20250313,1,20250314,235959,20250314,132324,"ONTIME","COMPLETED",211.3,20250313,113519,"01E",20250312,200917,20251105,75337
"315-92","SAMPLE 5CN COMBI CHAIN             ","","","PR03075185","8012973","05 CNF CHAIN PB16 DYED             ","COMB-B EL-115 GREEN-F MCULBLU075   ","MCURWHT403                         ","CH",""," ","VN148",4.1,20250313,140001,20250314,140000,20250314,132424,"ONTIME","COMPLETED",6.7,20250313,145622,"01E",20250313,92646,20251125,235001
"315-11","5CN COMBI CHAIN                    ","","","PR03032315","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",346,20250313,1,20250314,235959,20250314,132324,"ONTIME","COMPLETED",407.3,20250313,113519,"01E",20250312,200917,20251119,135828
"315-11","5CN COMBI CHAIN                    ","","","PR03003735","8652281","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05UR GREEN-F MCU-BLU288 ","                                   ","CH",""," ","V05UR",600,20250312,140001,20250314,140000,20250314,173557,"ONTIME","COMPLETED",608.4,20250313,65133,"01E",20250312,43415,20251126,54818
"315-11","5CN COMBI CHAIN                    ","","","PR03032315","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",211.3,20250313,1,20250314,235959,20250314,132324,"ONTIME","COMPLETED",211.3,20250313,113519,"01E",20250312,200917,20251015,1930
"315-11","5CN COMBI CHAIN                    ","","","PR03032295","8652281","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05UR GREEN-F MCU-BLU288 ","                                   ","CH",""," ","V05UR",396,20250313,1,20250314,235959,20250314,173529,"ONTIME","COMPLETED",400.6,20250313,65145,"01E",20250312,171357,20251124,211314
"315-11","5CN COMBI CHAIN                    ","","","PR03003725","8653019","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05NR GREEN-F MCU-GRE354 ","                                   ","CH",""," ","V05NR",327.4,20250312,140001,20250314,140000,20250313,174752,"ONTIME","COMPLETED",321.3,20250312,143816,"01E",20250312,83239,20251111,95345
"315-11","5CN COMBI CHAIN                    ","","","PR03032295","8652281","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05UR GREEN-F MCU-BLU288 ","                                   ","CH",""," ","V05UR",396,20250313,1,20250314,235959,20250314,173529,"ONTIME","COMPLETED",400.6,20250313,65145,"01E",20250312,171357,20251126,161913
"315-11","5CN COMBI CHAIN                    ","","","PR03032315","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",346,20250313,1,20250314,235959,20250314,132324,"ONTIME","COMPLETED",407.3,20250313,113519,"01E",20250312,200917,20251015,1930
"315-11","5CN COMBI CHAIN                    ","","","PR03003765","8653021","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V9L9R GREEN-F MCU-GRE199 ","                                   ","CH",""," ","V9L9R",196.4,20250312,140001,20250314,140000,20250314,173433,"ONTIME","COMPLETED",204.8,20250313,65606,"01E",20250312,43624,20251121,52452
"315-01","3CF COMBI CHAIN                    ","","","PR03032285","6773348","03 CF CHAIN PB12 DYED              ","COMB-A EL-329 GREEN-F MCU-GRE770   ","                                   ","CH",""," ","  580",200,20250313,1,20250314,235959,20250314,133232,"ONTIME","COMPLETED",207.9,20250313,90103,"01E",20250312,222641,20251111,200132
"315-11","5CN COMBI CHAIN                    ","","","PR03003745","8652281","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05UR GREEN-F MCU-BLU288 ","                                   ","CH",""," ","V05UR",600,20250312,140001,20250314,140000,20250314,173557,"ONTIME","COMPLETED",614.1,20250312,225018,"01E",20250312,43415,20250805,175953
"315-11","5CN COMBI CHAIN                    ","","","PR03075165","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",598.1,20250313,140001,20250315,140000,20250315,53957,"ONTIME","COMPLETED",610.4,20250313,182814,"01E",20250313,101152,20251115,1408
"315-11","5CN COMBI CHAIN                    ","","","PR03075145","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",600,20250313,140001,20250315,140000,20250315,53957,"ONTIME","COMPLETED",611.9,20250313,154604,"01E",20250313,92759,20251126,212345
"315-11","5CN COMBI CHAIN                    ","","","PR03093145","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",600,20250314,1,20250315,235959,20250315,121530,"ONTIME","COMPLETED",602.6,20250314,71224,"01E",20250313,164605,20251117,93158
"315-11","5CN COMBI CHAIN                    ","","","PR03075175","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",600,20250313,140001,20250315,140000,20250315,121529,"ONTIME","COMPLETED",609.7,20250314,70830,"01E",20250313,101219,20251120,210822
"315-11","5CN COMBI CHAIN                    ","","","PR03093165","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",600,20250314,1,20250315,235959,20250315,174648,"ONTIME","COMPLETED",617.3,20250314,72725,"01E",20250313,172230,20251126,231126
"315-11","5CN COMBI CHAIN                    ","","","PR03075165","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",598.1,20250313,140001,20250315,140000,20250315,53957,"ONTIME","COMPLETED",610.4,20250313,182814,"01E",20250313,101152,20251120,210822
"315-11","5CN COMBI CHAIN                    ","","","PR03075145","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",600,20250313,140001,20250315,140000,20250315,53957,"ONTIME","COMPLETED",611.9,20250313,154604,"01E",20250313,92759,20251110,191438
"315-11","5CN COMBI CHAIN                    ","","","PR03075175","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",600,20250313,140001,20250315,140000,20250315,121529,"ONTIME","COMPLETED",609.7,20250314,70830,"01E",20250313,101219,20251115,1408
"315-11","5CN COMBI CHAIN                    ","","","PR03075155","8652281","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05UR GREEN-F MCU-BLU288 ","                                   ","CH",""," ","V05UR",600,20250313,140001,20250315,140000,20250314,173501,"ONTIME","COMPLETED",608,20250313,132727,"01E",20250313,101039,20251020,111155
"315-11","5CN COMBI CHAIN                    ","","","PR03093135","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",600,20250314,1,20250315,235959,20250315,121502,"ONTIME","COMPLETED",608.9,20250314,71556,"01E",20250313,164552,20250627,94450
"315-11","5CN COMBI CHAIN                    ","","","PR03093165","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",600,20250314,1,20250315,235959,20250315,174648,"ONTIME","COMPLETED",617.3,20250314,72725,"01E",20250313,172230,20251127,93404
"315-11","5CN COMBI CHAIN                    ","","","PR03075155","8652281","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V05UR GREEN-F MCU-BLU288 ","                                   ","CH",""," ","V05UR",600,20250313,140001,20250315,140000,20250314,173501,"ONTIME","COMPLETED",608,20250313,132727,"01E",20250313,101039,20251126,212349
"315-11","5CN COMBI CHAIN                    ","REMAKE","","PR03093155","8652209","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V06NR GREEN-F MCU-PUR297 ","                                   ","CH",""," ","V06NR",16.5,20250314,1,20250315,140000,20250314,132324,"ONTIME","COMPLETED",17.6,20250313,183019,"01E",20250313,152544,20251008,130929
"315-11","5CN COMBI CHAIN                    ","","","PR03093135","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",600,20250314,1,20250315,235959,20250315,121502,"ONTIME","COMPLETED",608.9,20250314,71556,"01E",20250313,164552,20251117,93158
"315-11","5CN COMBI CHAIN                    ","","","PR03093135","8652210","05 CNF CHAIN PB16 DYED             ","COMB-A EL-V04VR GREEN-F MCU-PIN345 ","                                   ","CH",""," ","V04VR",600,20250314,1,20250315,235959,20250315,121502,"ONTIME","COMPLETED",608.9,20250314,71556,"01E",20250313,164552,20251125,141628
